"repo","repo_url","stars","path","raw_url","version_hint","matched_query"
"DataFire/Integrations","https://github.com/DataFire/Integrations","0","integrations/generated/google_billingbudgets/openapi.json","https://raw.githubusercontent.com/DataFire/Integrations/56332a12c8011cb27be25e3173a0f3b3729c08da/integrations/generated/google_billingbudgets/openapi.json","openapi-3","filename:openapi.json openapi"
"DataFire/Integrations","https://github.com/DataFire/Integrations","0","integrations/generated/google_sheets/openapi.json","https://raw.githubusercontent.com/DataFire/Integrations/56332a12c8011cb27be25e3173a0f3b3729c08da/integrations/generated/google_sheets/openapi.json","openapi-3","filename:openapi.json openapi"
"DataFire/Integrations","https://github.com/DataFire/Integrations","0","integrations/generated/maif_local_otoroshi/openapi.json","https://raw.githubusercontent.com/DataFire/Integrations/56332a12c8011cb27be25e3173a0f3b3729c08da/integrations/generated/maif_local_otoroshi/openapi.json","openapi-3","filename:openapi.json openapi"
"DataFire/Integrations","https://github.com/DataFire/Integrations","0","integrations/generated/mozilla_kinto/openapi.json","https://raw.githubusercontent.com/DataFire/Integrations/56332a12c8011cb27be25e3173a0f3b3729c08da/integrations/generated/mozilla_kinto/openapi.json","openapi-3","filename:openapi.json openapi"
"DataFire/Integrations","https://github.com/DataFire/Integrations","0","integrations/generated/nytimes_books_api/openapi.json","https://raw.githubusercontent.com/DataFire/Integrations/56332a12c8011cb27be25e3173a0f3b3729c08da/integrations/generated/nytimes_books_api/openapi.json","openapi-3","filename:openapi.json openapi"
"DataFire/Integrations","https://github.com/DataFire/Integrations","0","integrations/generated/wikimedia/openapi.json","https://raw.githubusercontent.com/DataFire/Integrations/56332a12c8011cb27be25e3173a0f3b3729c08da/integrations/generated/wikimedia/openapi.json","openapi-3","filename:openapi.json openapi"
"dataforseo/open-ai-actions","https://github.com/dataforseo/open-ai-actions","0","dataforseo_dataforseo_labs_openapi.json","https://raw.githubusercontent.com/dataforseo/open-ai-actions/84e3abf0c6a3f45647440d4fc4c902312baad6c1/dataforseo_dataforseo_labs_openapi.json","openapi-3","filename:openapi.json openapi"
"dataforseo/open-ai-actions","https://github.com/dataforseo/open-ai-actions","0","dataforseo_on_page_openapi.json","https://raw.githubusercontent.com/dataforseo/open-ai-actions/84e3abf0c6a3f45647440d4fc4c902312baad6c1/dataforseo_on_page_openapi.json","openapi-3","filename:openapi.json openapi"
"dataGriff/learn.dotnet.azure","https://github.com/dataGriff/learn.dotnet.azure","0","openapi/WhiskyApi/whiskey.yaml","https://raw.githubusercontent.com/dataGriff/learn.dotnet.azure/22e2e0ebfbe6c9ccd7f851207770a74a042acdcd/openapi/WhiskyApi/whiskey.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"datakaveri/iudx-openapi-specs","https://github.com/datakaveri/iudx-openapi-specs","0","resource-server/openapi.yaml","https://raw.githubusercontent.com/datakaveri/iudx-openapi-specs/68708566b119555d2dc805760a531ebc723ab888/resource-server/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"DataSetLinks/docs","https://github.com/DataSetLinks/docs","0","api-reference/openapi.yml","https://raw.githubusercontent.com/DataSetLinks/docs/597571ead4c1845d076f79c420934c844580b9f0/api-reference/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"datatrails/datatrails-openapi","https://github.com/datatrails/datatrails-openapi","0","doc/publicassetsv2.swagger.json","https://raw.githubusercontent.com/datatrails/datatrails-openapi/f289aba54d2b179ae47057035c1053513b42aaca/doc/publicassetsv2.swagger.json","swagger-2.0","filename:swagger.json swagger"
"datimeteoasti/datimeteoasti.github.io","https://github.com/datimeteoasti/datimeteoasti.github.io","0","openapi/weather-station-data-service.yml","https://raw.githubusercontent.com/datimeteoasti/datimeteoasti.github.io/42f6c8464eaf91754e8b363627fab894d50719ca/openapi/weather-station-data-service.yml","openapi-3","path:/openapi/ extension:yml ""openapi: 3"""
"david-benistant/Generic-API","https://github.com/david-benistant/Generic-API","0","openAPI.yml","https://raw.githubusercontent.com/david-benistant/Generic-API/b50c41a0a04133a23c68110ca80a6245e9e16ac8/openAPI.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"david-gurley/gopen","https://github.com/david-gurley/gopen","0","psm/psm_ent/api/openapi.yaml","https://raw.githubusercontent.com/david-gurley/gopen/5fd70c9f307855c18a7295158149774f1c68a58d/psm/psm_ent/api/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"davidDev199/fact","https://github.com/davidDev199/fact","0","public/docs/openapi.yaml","https://raw.githubusercontent.com/davidDev199/fact/afae37b97d4bc8f25c3f212097a5a4bc217109d4/public/docs/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"davidDev199/factur","https://github.com/davidDev199/factur","0","public/docs/openapi.yaml","https://raw.githubusercontent.com/davidDev199/factur/ce492200a055beb0b4b938656b6c8565b4d4a1e9/public/docs/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"davidepatrucco/geo_guide","https://github.com/davidepatrucco/geo_guide","0","specs/2025-08-14_OPENAPI.yaml","https://raw.githubusercontent.com/davidepatrucco/geo_guide/161a7b8bb2d6af8ae3415a656a40b6054419d5fc/specs/2025-08-14_OPENAPI.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"davidhay/swagger-demo","https://github.com/davidhay/swagger-demo","0","openapi.json","https://raw.githubusercontent.com/davidhay/swagger-demo/c680542ee5726d6834323461a78bfa626f71748d/openapi.json","openapi-3","filename:openapi.json openapi"
"davidkopp/helper-scripts","https://github.com/davidkopp/helper-scripts","0","green-coding-measurements-exporter/openapi.json","https://raw.githubusercontent.com/davidkopp/helper-scripts/b1c6742ae13c1954518b7576504b01840f5b3762/green-coding-measurements-exporter/openapi.json","openapi-3","filename:openapi.json openapi"
